Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","114.568841","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","121.908011","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","129.39935","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","130.191273","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","131.029309","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","131.653297","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","132.097327","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","132.682944","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","132.977891","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","133.553233","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","134.322762","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","134.973637","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","135.344891","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","122","Lesotho","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","136.021313","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","161.886586","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","157.638989","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","158.278969","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","165.001342","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","170.93972","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","182.46419","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","186.76151","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","195.29014","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","198.082657","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","196.071311","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","196.738465","","Official data","base year is 2015"
"CP","Consumer Price Indices","123","Liberia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","192.40867","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","198.292935","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","201.984558","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","206.66501","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","211.806914","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","207.983447","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","197.43595","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","197.76556","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","198.424778","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","197.633716","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","196.71081","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","196.578966","","Official data","base year is 2015"
"CP","Consumer Price Indices","124","Libya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","194.799076","","Official data","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","107.2107","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","107.8143","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","108.3656","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","109.915","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","110.2385","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","109.6637","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","110.3443","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","109.7721","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","110.364","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","110.0681","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","110.0264","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","126","Lithuania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","109.8271","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","256","Luxembourg","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","108.09","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","256","Luxembourg","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","108.12","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","256","Luxembourg","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","107.33","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","256","Luxembourg","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","107.68","X","International reliable sources","base year is 2015"
